"original_text","perturbed_text","original_score","perturbed_score","original_output","perturbed_output","ground_truth_output","num_queries","result_type"
"[[[[Premise]]]]: The middle eastern woman wearing the pink headscarf is walking beside a woman in a purple headscarf.<SPLIT>[[[[Hypothesis]]]]: These two women are [[friends]].","[[[[Premise]]]]: The middle eastern woman wearing the pink headscarf is walking beside a woman in a purple headscarf.<SPLIT>[[[[Hypothesis]]]]: These two women are [[Quaker]].",0.005561113357543945,0.8515225648880005,1,2,1,99,"Successful"
"[[[[Premise]]]]: A taxi SUV drives past an urban construction site, as a man walks down the street in the other direction.<SPLIT>[[[[Hypothesis]]]]: A man is [[chasing]] an SUV that is going in the same direction as him.","[[[[Premise]]]]: A taxi SUV drives past an urban construction site, as a man walks down the street in the other direction.<SPLIT>[[[[Hypothesis]]]]: A man is [[trail]] an SUV that is going in the same direction as him.",0.002177119255065918,0.8840501308441162,2,0,2,185,"Successful"
"[[[[Premise]]]]: A taxi SUV drives past an urban construction site, as a man walks down the street in the other direction.<SPLIT>[[[[Hypothesis]]]]: An SUV and a man are [[going]] in opposite directions.","[[[[Premise]]]]: A taxi SUV drives past an urban construction site, as a man walks down the street in the other direction.<SPLIT>[[[[Hypothesis]]]]: An SUV and a man are [[locomote]] in opposite directions.",0.0077059268951416016,0.9986753463745117,0,2,0,219,"Successful"
"[[[[Premise]]]]: A taxi SUV drives past an urban construction site, as a man walks down the street in the other direction.<SPLIT>[[[[Hypothesis]]]]: A taxi SUV races to pick up some clients while a man walks peacefully in the other direction.","[[[[Premise]]]]: A taxi SUV drives past an urban construction site, as a man walks down the street in the other direction.<SPLIT>[[[[Hypothesis]]]]: A taxi SUV races to pick up some clients while a man walks peacefully in the other direction.",0.7732670307159424,0.7732670307159424,2,2,1,1,"Skipped"
"[[[[Premise]]]]: People [[wearing]] [[red]] [[shirts]] are [[standing]] in a [[large]] [[pool]] of [[water]] as it [[splashes]] over and [[around]] them.<SPLIT>[[[[Hypothesis]]]]: [[Nobody]] has a shirt on","[[[[Premise]]]]: People [[erosion]] [[flushed]] [[shirt]] are [[suffer]] in a [[enceinte]] [[consortium]] of [[urine]] as it [[spatter]] over and [[approximately]] them.<SPLIT>[[[[Hypothesis]]]]: [[nonentity]] has a shirt on",0.0007603168487548828,0.6350650191307068,2,0,2,235,"Successful"
"[[[[Premise]]]]: People wearing red shirts are standing in a large pool of water as it splashes over and around them.<SPLIT>[[[[Hypothesis]]]]: [[A]] person in a shirt","[[[[Premise]]]]: People wearing red shirts are standing in a large pool of water as it splashes over and around them.<SPLIT>[[[[Hypothesis]]]]: [[angstrom]] person in a shirt",0.011252522468566895,0.995754599571228,0,1,0,138,"Successful"
"[[[[Premise]]]]: People wearing red shirts are standing in a large pool of water as it splashes over and around them.<SPLIT>[[[[Hypothesis]]]]: A [[tall]] person in a shirt","[[[[Premise]]]]: People wearing red shirts are standing in a large pool of water as it splashes over and around them.<SPLIT>[[[[Hypothesis]]]]: A [[magniloquent]] person in a shirt",0.0011742711067199707,0.5596375465393066,1,0,1,143,"Successful"
"[[[[Premise]]]]: A man in a white t-shirt takes a picture in the middle of the street with two public buses in the background.<SPLIT>[[[[Hypothesis]]]]: A man is wearing a [[black]] shirt","[[[[Premise]]]]: A man in a white t-shirt takes a picture in the middle of the street with two public buses in the background.<SPLIT>[[[[Hypothesis]]]]: A man is wearing a [[shameful]] shirt",0.001046299934387207,0.9993658661842346,2,1,2,286,"Successful"
"[[[[Premise]]]]: A man in a [[white]] t-shirt takes a picture in the middle of the street with two public buses in the background.<SPLIT>[[[[Hypothesis]]]]: A man is wearing a white shirt","[[[[Premise]]]]: A man in a [[tweed]] t-shirt takes a picture in the middle of the street with two public buses in the background.<SPLIT>[[[[Hypothesis]]]]: A man is wearing a white shirt",0.014557600021362305,0.9995797872543335,0,2,0,256,"Successful"
"[[[[Premise]]]]: A man in a white t-shirt [[takes]] a [[picture]] in the middle of the street with two public buses in the background.<SPLIT>[[[[Hypothesis]]]]: A man is [[taking]] photos while on tour in nyc","[[[[Premise]]]]: A man in a white t-shirt [[learn]] a [[word-painting]] in the middle of the street with two public buses in the background.<SPLIT>[[[[Hypothesis]]]]: A man is [[drive]] photos while on tour in nyc",0.003325819969177246,0.6951431632041931,1,2,1,418,"Successful"
"[[[[Premise]]]]: A shirtless man is singing into a microphone while a woman next to him plays an accordion.<SPLIT>[[[[Hypothesis]]]]: He is [[Polish]].","[[[[Premise]]]]: A shirtless man is singing into a microphone while a woman next to him plays an accordion.<SPLIT>[[[[Hypothesis]]]]: He is [[smooth]].",0.002423703670501709,0.933453381061554,1,2,1,121,"Successful"
"[[[[Premise]]]]: [[A]] shirtless [[man]] is [[singing]] into a microphone while a [[woman]] [[next]] to him [[plays]] an accordion.<SPLIT>[[[[Hypothesis]]]]: [[He]] is [[playing]] a [[saxophone]].","[[[[Premise]]]]: [[axerophthol]] shirtless [[world]] is [[scorch]] into a microphone while a [[char]] [[future]] to him [[gambol]] an accordion.<SPLIT>[[[[Hypothesis]]]]: [[he]] is [[represent]] a [[sax]].",0.0023131370544433594,0.4541800618171692,2,2,2,221,"Failed"
"[[[[Premise]]]]: A shirtless [[man]] is singing into a microphone while a woman next to him plays an accordion.<SPLIT>[[[[Hypothesis]]]]: A man is singing into a microphone.","[[[[Premise]]]]: A shirtless [[piece]] is singing into a microphone while a woman next to him plays an accordion.<SPLIT>[[[[Hypothesis]]]]: A man is singing into a microphone.",0.012768149375915527,0.9985038042068481,0,2,0,136,"Successful"
"[[[[Premise]]]]: Women and children sitting [[outside]] in the shade while a group of younger children sitting inside in the [[shade]].<SPLIT>[[[[Hypothesis]]]]: It is very sunny outside.","[[[[Premise]]]]: Women and children sitting [[extraneous]] in the shade while a group of younger children sitting inside in the [[wraith]].<SPLIT>[[[[Hypothesis]]]]: It is very sunny outside.",0.0674850344657898,0.7965214848518372,1,2,1,180,"Successful"
"[[[[Premise]]]]: Women and children sitting outside in the shade while a group of younger children sitting inside in the shade.<SPLIT>[[[[Hypothesis]]]]: The woman and kids and [[sitting]] down.","[[[[Premise]]]]: Women and children sitting outside in the shade while a group of younger children sitting inside in the shade.<SPLIT>[[[[Hypothesis]]]]: The woman and kids and [[seance]] down.",0.003639042377471924,0.9955813884735107,0,1,0,169,"Successful"
"[[[[Premise]]]]: Women and children sitting outside in the shade while a group of younger children sitting inside in the shade.<SPLIT>[[[[Hypothesis]]]]: The woman is [[running]].","[[[[Premise]]]]: Women and children sitting outside in the shade while a group of younger children sitting inside in the shade.<SPLIT>[[[[Hypothesis]]]]: The woman is [[work]].",0.016537010669708252,0.9994900226593018,2,1,2,214,"Successful"
"[[[[Premise]]]]: A pregnant lady singing on stage while holding a flag behind her.<SPLIT>[[[[Hypothesis]]]]: A woman is sick in [[bed]].","[[[[Premise]]]]: A pregnant lady singing on stage while holding a flag behind her.<SPLIT>[[[[Hypothesis]]]]: A woman is sick in [[know]].",0.0014110207557678223,0.7448209524154663,2,1,2,207,"Successful"
"[[[[Premise]]]]: A pregnant lady singing on stage while holding a flag behind her.<SPLIT>[[[[Hypothesis]]]]: A woman is making [[music]].","[[[[Premise]]]]: A pregnant lady singing on stage while holding a flag behind her.<SPLIT>[[[[Hypothesis]]]]: A woman is making [[medicine]].",0.008360326290130615,0.9789701700210571,0,2,0,203,"Successful"
"[[[[Premise]]]]: A pregnant lady singing on [[stage]] while holding a flag behind her.<SPLIT>[[[[Hypothesis]]]]: A lady is participating in a talent [[show]].","[[[[Premise]]]]: A pregnant lady singing on [[degree]] while holding a flag behind her.<SPLIT>[[[[Hypothesis]]]]: A lady is participating in a talent [[evince]].",0.005204617977142334,0.5721011161804199,1,0,1,210,"Successful"
"[[[[Premise]]]]: The two farmers are working on a piece of [[John]] Deere equipment.<SPLIT>[[[[Hypothesis]]]]: Men are working on John Deere equipment","[[[[Premise]]]]: The two farmers are working on a piece of [[can]] Deere equipment.<SPLIT>[[[[Hypothesis]]]]: Men are working on John Deere equipment",0.10892921686172485,0.8918903470039368,0,1,0,147,"Successful"
"[[[[Premise]]]]: The two [[farmers]] are working on a piece of John Deere equipment.<SPLIT>[[[[Hypothesis]]]]: John Deere equipment is being worked on by two farmers","[[[[Premise]]]]: The two [[husbandman]] are working on a piece of John Deere equipment.<SPLIT>[[[[Hypothesis]]]]: John Deere equipment is being worked on by two farmers",0.03623151779174805,0.9364553689956665,0,1,0,131,"Successful"
"[[[[Premise]]]]: The two farmers are working on a piece of John Deere equipment.<SPLIT>[[[[Hypothesis]]]]: 2 Men are making a [[pool]] together","[[[[Premise]]]]: The two farmers are working on a piece of John Deere equipment.<SPLIT>[[[[Hypothesis]]]]: 2 Men are making a [[consortium]] together",0.4916854500770569,0.9840832352638245,2,1,2,165,"Successful"
"[[[[Premise]]]]: A little boy in a blue shirt holding a toy.<SPLIT>[[[[Hypothesis]]]]: Boy dressed in [[blue]] carrying toy to a toybox.","[[[[Premise]]]]: A little boy in a blue shirt holding a toy.<SPLIT>[[[[Hypothesis]]]]: Boy dressed in [[disconsolate]] carrying toy to a toybox.",0.05317842960357666,0.6973342895507812,1,2,1,280,"Successful"
"[[[[Premise]]]]: A little boy in a [[blue]] shirt holding a toy.<SPLIT>[[[[Hypothesis]]]]: Boy dressed in [[red]] lighting things on [[fire]].","[[[[Premise]]]]: A little boy in a [[gloomy]] shirt holding a toy.<SPLIT>[[[[Hypothesis]]]]: Boy dressed in [[bolshy]] lighting things on [[elicit]].",0.0015688538551330566,0.7272734642028809,2,1,2,324,"Successful"
"[[[[Premise]]]]: A little boy in a [[blue]] shirt holding a toy.<SPLIT>[[[[Hypothesis]]]]: Boy dressed in blue holds a toy.","[[[[Premise]]]]: A little boy in a [[low-spirited]] shirt holding a toy.<SPLIT>[[[[Hypothesis]]]]: Boy dressed in blue holds a toy.",0.028682827949523926,0.9852816462516785,0,1,0,313,"Successful"
"[[[[Premise]]]]: A woman is [[writing]] something on a post-it note which is hanging on a bulletin board with a lot of other post-it notes.<SPLIT>[[[[Hypothesis]]]]: The woman is writing a grocery list.","[[[[Premise]]]]: A woman is [[composition]] something on a post-it note which is hanging on a bulletin board with a lot of other post-it notes.<SPLIT>[[[[Hypothesis]]]]: The woman is writing a grocery list.",0.46383237838745117,0.9491181373596191,1,2,1,160,"Successful"
"[[[[Premise]]]]: A woman is writing something on a post-it note which is hanging on a bulletin board with a lot of other post-it notes.<SPLIT>[[[[Hypothesis]]]]: The woman is talking on the [[phone]].","[[[[Premise]]]]: A woman is writing something on a post-it note which is hanging on a bulletin board with a lot of other post-it notes.<SPLIT>[[[[Hypothesis]]]]: The woman is talking on the [[call]].",0.009448051452636719,0.9768931865692139,2,1,2,156,"Successful"
"[[[[Premise]]]]: A woman is writing something on a post-it note which is hanging on a bulletin board with a lot of other post-it notes.<SPLIT>[[[[Hypothesis]]]]: The woman is writing a [[note]].","[[[[Premise]]]]: A woman is writing something on a post-it note which is hanging on a bulletin board with a lot of other post-it notes.<SPLIT>[[[[Hypothesis]]]]: The woman is writing a [[greenback]].",0.009186089038848877,0.9942717552185059,0,1,0,171,"Successful"
"[[[[Premise]]]]: A baby at the end of a slip and slide at a party<SPLIT>[[[[Hypothesis]]]]: The baby is [[wet]].","[[[[Premise]]]]: A baby at the end of a slip and slide at a party<SPLIT>[[[[Hypothesis]]]]: The baby is [[pissed]].",0.042785704135894775,0.9979729056358337,0,1,0,144,"Successful"
"[[[[Premise]]]]: A [[baby]] at the end of a slip and slide at a party<SPLIT>[[[[Hypothesis]]]]: The man is at the end of the slip and slide","[[[[Premise]]]]: A [[indulge]] at the end of a slip and slide at a party<SPLIT>[[[[Hypothesis]]]]: The man is at the end of the slip and slide",0.0011643767356872559,0.6454020142555237,2,1,2,177,"Successful"
"[[[[Premise]]]]: A baby at the end of a slip and slide at a [[party]]<SPLIT>[[[[Hypothesis]]]]: There is a party","[[[[Premise]]]]: A baby at the end of a slip and slide at a [[company]]<SPLIT>[[[[Hypothesis]]]]: There is a party",0.004223883152008057,0.9969804286956787,0,2,0,93,"Successful"
"[[[[Premise]]]]: A girl swings high in the air.<SPLIT>[[[[Hypothesis]]]]: A girl is [[gaining]] momentum to flip off the swing","[[[[Premise]]]]: A girl swings high in the air.<SPLIT>[[[[Hypothesis]]]]: A girl is [[attain]] momentum to flip off the swing",0.22823280096054077,0.5378527641296387,1,0,1,139,"Successful"
"[[[[Premise]]]]: [[A]] girl [[swings]] high in the air.<SPLIT>[[[[Hypothesis]]]]: A girl is [[laying]] in the pool","[[[[Premise]]]]: [[angstrom]] girl [[jive]] high in the air.<SPLIT>[[[[Hypothesis]]]]: A girl is [[position]] in the pool",0.0007811784744262695,0.8216872215270996,2,0,2,106,"Successful"
"[[[[Premise]]]]: A girl [[swings]] high in the air.<SPLIT>[[[[Hypothesis]]]]: A girl is on a swing","[[[[Premise]]]]: A girl [[cut]] high in the air.<SPLIT>[[[[Hypothesis]]]]: A girl is on a swing",0.0672767162322998,0.961828887462616,0,1,0,89,"Successful"
"[[[[Premise]]]]: A view of the back of a woman having a [[beverage]].<SPLIT>[[[[Hypothesis]]]]: woman drinks a beer","[[[[Premise]]]]: A view of the back of a woman having a [[potable]].<SPLIT>[[[[Hypothesis]]]]: woman drinks a beer",0.0051555633544921875,0.990273118019104,1,2,1,89,"Successful"
"[[[[Premise]]]]: A view of the back of a woman having a beverage.<SPLIT>[[[[Hypothesis]]]]: woman [[dumps]] the drink on a [[man]]","[[[[Premise]]]]: A view of the back of a woman having a beverage.<SPLIT>[[[[Hypothesis]]]]: woman [[dumpsite]] the drink on a [[humankind]]",0.028417527675628662,0.9943048357963562,2,1,2,134,"Successful"
"[[[[Premise]]]]: A view of the back of a woman having a beverage.<SPLIT>[[[[Hypothesis]]]]: woman has a [[drink]]","[[[[Premise]]]]: A view of the back of a woman having a beverage.<SPLIT>[[[[Hypothesis]]]]: woman has a [[salute]]",0.03856688737869263,0.993261456489563,0,1,0,101,"Successful"
"[[[[Premise]]]]: A lady [[sitting]] on a bench that is against a building and under a poster of a man in a uniform waving.<SPLIT>[[[[Hypothesis]]]]: A person sitting","[[[[Premise]]]]: A lady [[ride]] on a bench that is against a building and under a poster of a man in a uniform waving.<SPLIT>[[[[Hypothesis]]]]: A person sitting",0.011871397495269775,0.9241658449172974,0,2,0,111,"Successful"
"[[[[Premise]]]]: A lady sitting on a bench that is against a building and under a poster of a man in a uniform waving.<SPLIT>[[[[Hypothesis]]]]: A [[tall]] person [[sitting]]","[[[[Premise]]]]: A lady sitting on a bench that is against a building and under a poster of a man in a uniform waving.<SPLIT>[[[[Hypothesis]]]]: A [[magniloquent]] person [[posture]]",0.001196742057800293,0.9155464172363281,1,0,1,122,"Successful"
"[[[[Premise]]]]: A lady sitting on a bench that is against a building and under a poster of a man in a uniform waving.<SPLIT>[[[[Hypothesis]]]]: [[Nobody]] is [[sitting]]","[[[[Premise]]]]: A lady sitting on a bench that is against a building and under a poster of a man in a uniform waving.<SPLIT>[[[[Hypothesis]]]]: [[nonentity]] is [[sit]]",0.0011529922485351562,0.9977680444717407,2,0,2,107,"Successful"
"[[[[Premise]]]]: A [[man]] with a shopping cart is studying the [[shelves]] in a supermarket aisle.<SPLIT>[[[[Hypothesis]]]]: The man is trying to [[pick]] out what cereal to choose.","[[[[Premise]]]]: A [[piece]] with a shopping cart is studying the [[postpone]] in a supermarket aisle.<SPLIT>[[[[Hypothesis]]]]: The man is trying to [[cream]] out what cereal to choose.",0.01007843017578125,0.879414439201355,1,2,1,175,"Successful"
"[[[[Premise]]]]: A man with a shopping cart is studying the shelves in a supermarket aisle.<SPLIT>[[[[Hypothesis]]]]: A [[man]] is [[watching]] a [[movie]] in a [[theater]].","[[[[Premise]]]]: A man with a shopping cart is studying the shelves in a supermarket aisle.<SPLIT>[[[[Hypothesis]]]]: A [[humankind]] is [[ascertain]] a [[film]] in a [[dramatics]].",0.0005601048469543457,0.9849295616149902,2,1,2,152,"Successful"
